2024-05-18 12:47:03,112 INFO  Logger.cs: 70 - 
2024-05-18 14:00:31,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 2 H Cut-1
2024-05-18 14:00:31,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3D Print Grease Box-2
2024-05-18 14:00:31,914 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-2
2024-05-18 14:00:31,915 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3D Print Grease Box-2
2024-05-18 14:00:31,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:00:31,915 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:00:31,915 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:00:31,916 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base Plate Test 2-2
2024-05-18 14:00:31,916 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base Plate Test 2-2
2024-05-18 14:00:31,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 2-2
2024-05-18 14:00:31,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Front Plate-1
2024-05-18 14:00:31,917 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Front Plate-1
2024-05-18 14:00:31,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Front Plate-1
2024-05-18 14:00:31,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Main_body-1
2024-05-18 14:00:31,919 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Main_body-1
2024-05-18 14:00:31,920 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Main_body-1
2024-05-18 14:00:31,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:00:31,989 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:00:31,992 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:00:31,992 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:00:31,993 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:00:31,993 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:00:31,994 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base Plate Test 2-3
2024-05-18 14:00:31,994 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base Plate Test 2-3
2024-05-18 14:00:31,995 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 2-3
2024-05-18 14:00:31,995 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:00:31,996 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:00:31,996 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:00:31,996 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:00:31,997 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:00:31,998 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:00:31,998 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-05-18 14:00:31,998 INFO  ExportHelperExtension.cs: 1136 - Found 91 in Assem1
2024-05-18 14:00:31,999 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assem1
2024-05-18 14:00:31,999 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-18 14:00:31,999 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2024-05-18 14:00:32,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3D Print Grease Box-4
2024-05-18 14:00:32,000 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-4
2024-05-18 14:00:32,001 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3D Print Grease Box-4
2024-05-18 14:00:32,001 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3D Print Grease Box-3
2024-05-18 14:00:32,002 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-3
2024-05-18 14:00:32,002 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3D Print Grease Box-3
2024-05-18 14:00:32,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3D Print Grease Box-1
2024-05-18 14:00:32,002 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-1
2024-05-18 14:00:32,003 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3D Print Grease Box-1
2024-05-18 14:00:32,003 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base Plate Test 3 U Shape - Copy-2
2024-05-18 14:00:32,003 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Base Plate Test 3 U Shape - Copy-2
2024-05-18 14:00:32,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base Plate Test 3 U Shape - Copy-2
2024-05-18 14:00:32,004 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base Plate Test 2 H Cut-1
2024-05-18 14:00:32,004 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Base Plate Test 2 H Cut-1
2024-05-18 14:00:32,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base Plate Test 2 H Cut-1
2024-05-18 14:00:32,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3D Print Grease Box-2
2024-05-18 14:00:32,005 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-2
2024-05-18 14:00:32,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3D Print Grease Box-2
2024-05-18 14:00:32,006 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:00:32,007 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:00:32,007 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:00:32,007 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base Plate Test 2-2
2024-05-18 14:00:32,008 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base Plate Test 2-2
2024-05-18 14:00:32,008 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base Plate Test 2-2
2024-05-18 14:00:32,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Front Plate-1
2024-05-18 14:00:32,009 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Front Plate-1
2024-05-18 14:00:32,009 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Front Plate-1
2024-05-18 14:00:32,010 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Main_body-1
2024-05-18 14:00:32,011 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Main_body-1
2024-05-18 14:00:32,012 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Main_body-1
2024-05-18 14:00:32,012 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:00:32,012 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:00:32,013 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:00:32,013 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:00:32,013 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:00:32,014 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:00:32,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base Plate Test 2-3
2024-05-18 14:00:32,014 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base Plate Test 2-3
2024-05-18 14:00:32,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base Plate Test 2-3
2024-05-18 14:00:32,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:00:32,015 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:00:32,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:00:32,016 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:00:32,017 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:00:32,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:00:32,365 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-18 14:00:32,370 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-05-18 14:00:32,378 INFO  SwAddin.cs: 344 - Showing property manager
2024-05-18 14:00:53,111 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:00:59,918 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:01:01,465 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:02:24,839 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:03:09,682 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:03:12,037 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:03:19,385 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:04:47,672 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:04:50,130 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:05:54,075 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:05:56,568 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:06:28,637 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:06:31,647 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:08:09,379 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:09:15,105 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:09:17,917 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:09:21,467 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:09:24,305 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-18 14:09:59,001 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-05-18 14:09:59,411 INFO  ExportHelperExtension.cs: 347 - Creating joint left_front_wheel
2024-05-18 14:09:59,672 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child left_front_wheel failed
2024-05-18 14:09:59,709 INFO  ExportHelperExtension.cs: 347 - Creating joint right_front_wheel
2024-05-18 14:09:59,857 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child right_front_wheel failed
2024-05-18 14:09:59,913 INFO  ExportHelperExtension.cs: 347 - Creating joint left_rear_wheel
2024-05-18 14:10:00,036 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child left_rear_wheel failed
2024-05-18 14:10:00,078 INFO  ExportHelperExtension.cs: 347 - Creating joint right_rear_wheel
2024-05-18 14:10:00,216 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child right_rear_wheel failed
2024-05-18 14:10:00,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2024-05-18 14:10:00,474 INFO  ExportHelperExtension.cs: 1136 - Found 92 in Assem1
2024-05-18 14:10:00,475 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in Assem1
2024-05-18 14:10:00,475 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-18 14:10:00,476 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2024-05-18 14:10:00,476 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3D Print Grease Box-4
2024-05-18 14:10:00,501 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-4
2024-05-18 14:10:00,502 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3D Print Grease Box-4
2024-05-18 14:10:00,502 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3D Print Grease Box-3
2024-05-18 14:10:00,503 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-3
2024-05-18 14:10:00,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3D Print Grease Box-3
2024-05-18 14:10:00,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3D Print Grease Box-1
2024-05-18 14:10:00,505 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-1
2024-05-18 14:10:00,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3D Print Grease Box-1
2024-05-18 14:10:00,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base Plate Test 3 U Shape - Copy-2
2024-05-18 14:10:00,507 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Base Plate Test 3 U Shape - Copy-2
2024-05-18 14:10:00,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 3 U Shape - Copy-2
2024-05-18 14:10:00,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base Plate Test 2 H Cut-1
2024-05-18 14:10:00,509 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Base Plate Test 2 H Cut-1
2024-05-18 14:10:00,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 2 H Cut-1
2024-05-18 14:10:00,510 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3D Print Grease Box-2
2024-05-18 14:10:00,511 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-2
2024-05-18 14:10:00,511 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3D Print Grease Box-2
2024-05-18 14:10:00,512 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:10:00,512 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:10:00,513 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 3 U Shape - Copy-1
2024-05-18 14:10:00,513 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base Plate Test 2-2
2024-05-18 14:10:00,514 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base Plate Test 2-2
2024-05-18 14:10:00,515 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 2-2
2024-05-18 14:10:00,515 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Front Plate-1
2024-05-18 14:10:00,516 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Front Plate-1
2024-05-18 14:10:00,516 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Front Plate-1
2024-05-18 14:10:00,517 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Main_body-1
2024-05-18 14:10:00,517 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Main_body-1
2024-05-18 14:10:00,519 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Main_body-1
2024-05-18 14:10:00,519 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:10:00,520 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:10:00,520 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-1
2024-05-18 14:10:00,521 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:10:00,521 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:10:00,521 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-2
2024-05-18 14:10:00,522 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base Plate Test 2-3
2024-05-18 14:10:00,523 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base Plate Test 2-3
2024-05-18 14:10:00,523 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base Plate Test 2-3
2024-05-18 14:10:00,524 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:10:00,524 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:10:00,525 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-3
2024-05-18 14:10:00,526 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:10:00,526 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:10:00,527 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Primo 3 Spoke Hub + Flange + Splinned Bush + Tractor Tyre-4
2024-05-18 14:10:00,527 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-05-18 14:10:00,527 INFO  ExportHelperExtension.cs: 1136 - Found 92 in Assem1
2024-05-18 14:10:00,528 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assem1
2024-05-18 14:10:00,529 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-18 14:10:00,529 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2024-05-18 14:10:00,529 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3D Print Grease Box-4
2024-05-18 14:10:00,530 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-4
2024-05-18 14:10:00,530 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3D Print Grease Box-4
2024-05-18 14:10:00,531 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3D Print Grease Box-3
2024-05-18 14:10:00,532 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-3
2024-05-18 14:10:00,533 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3D Print Grease Box-3
2024-05-18 14:10:00,533 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3D Print Grease Box-1
2024-05-18 14:10:00,534 INFO  ExportHelperExtension.cs: 1136 - Found 65 in 3D Print Grease Box-1
2024-05-18 14:10:00,534 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3D Print Grease Box-1
2024-05-18 14:10:00,534 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base Plate Test 3 U Shape - Copy-2
2024-05-18 14:10:00,535 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Base Plate Test 3 U Shape - Copy-2
